# Source: Wiktionary (https://www.wiktionary.org), licensed CC-BY-SA 4.0. Attribution and share-alike terms apply to any redistribution of this content — see https://creativecommons.org/licenses/by-sa/4.0/. Auto-imported; review before promotion.
language,surface_pattern,surface_patterns,variants,canonical_reference,reference_type,source_work,source_author,source_location,source_quote,source_note,short_explanation,explanation_key,source_work_key,source_author_key,learner_level,register,confidence,source_url,source_license,rights_basis,source_dataset,notes
es,oler a pólvora,,,oler a pólvora,cultural_reference,Wiktionary,Wiktionary contributors,,,,to smell fishy; to seem as though there's something fishy going on,,,,B1,common,0.70,https://en.wiktionary.org/wiki/oler_a_p%C3%B3lvora,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,oler el percal,,,oler el percal,cultural_reference,Wiktionary,Wiktionary contributors,,,,To catch on; to figure out what's going  on.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/oler_el_percal,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,olerse el percal,,,olerse el percal,cultural_reference,Wiktionary,Wiktionary contributors,,,,To catch on; to figure out what's going  on.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/olerse_el_percal,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,olerse la tostada,,,olerse la tostada,cultural_reference,Wiktionary,Wiktionary contributors,,,,to smell a rat,,,,B1,common,0.70,https://en.wiktionary.org/wiki/olerse_la_tostada,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,orden del día,,,orden del día,cultural_reference,Wiktionary,Wiktionary contributors,,,,agenda,,,,B1,common,0.70,https://en.wiktionary.org/wiki/orden_del_d%C3%ADa,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,orejas de burro,,,orejas de burro,cultural_reference,Wiktionary,Wiktionary contributors,,,,goose wing,,,,B1,common,0.70,https://en.wiktionary.org/wiki/orejas_de_burro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,oro y el moro,,,oro y el moro,cultural_reference,Wiktionary,Wiktionary contributors,,,,"everything under the sun, the moon and the stars",,,,B1,common,0.70,https://en.wiktionary.org/wiki/oro_y_el_moro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,otra vez,,,otra vez,cultural_reference,Wiktionary,Wiktionary contributors,,,,"again, once more, once again",,,,B1,common,0.70,https://en.wiktionary.org/wiki/otra_vez,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,oveja negra,,,oveja negra,cultural_reference,Wiktionary,Wiktionary contributors,,,,black sheep,,,,B1,common,0.70,https://en.wiktionary.org/wiki/oveja_negra,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pagar a escote,,,pagar a escote,cultural_reference,Wiktionary,Wiktionary contributors,,,,to go Dutch; to split the bill,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pagar_a_escote,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pagar a tocateja,,,pagar a tocateja,cultural_reference,Wiktionary,Wiktionary contributors,,,,to pay a lot of money in cash,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pagar_a_tocateja,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pagar con la misma moneda,,,pagar con la misma moneda,cultural_reference,Wiktionary,Wiktionary contributors,,,,to give someone a taste of their own medicine,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pagar_con_la_misma_moneda,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pagar el pato,,,pagar el pato,cultural_reference,Wiktionary,Wiktionary contributors,,,,to bear the brunt; to take the rap,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pagar_el_pato,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pagar justos por pecadores,,,pagar justos por pecadores,cultural_reference,Wiktionary,Wiktionary contributors,,,,to pay for someone else's wrongdoings,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pagar_justos_por_pecadores,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pagar los platos rotos,,,pagar los platos rotos,cultural_reference,Wiktionary,Wiktionary contributors,,,,to carry the can,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pagar_los_platos_rotos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,paja mental,,,paja mental,cultural_reference,Wiktionary,Wiktionary contributors,,,,"an entertaining, unfounded thought experiment",,,,B1,common,0.70,https://en.wiktionary.org/wiki/paja_mental,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pájaro de mal agüero,,,pájaro de mal agüero,cultural_reference,Wiktionary,Wiktionary contributors,,,,bird of ill omen,,,,B1,common,0.70,https://en.wiktionary.org/wiki/p%C3%A1jaro_de_mal_ag%C3%BCero,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,palabras mayores,,,palabras mayores,cultural_reference,Wiktionary,Wiktionary contributors,,,,something else; another level,,,,B1,common,0.70,https://en.wiktionary.org/wiki/palabras_mayores,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,palmo a palmo,,,palmo a palmo,cultural_reference,Wiktionary,Wiktionary contributors,,,,step by step,,,,B1,common,0.70,https://en.wiktionary.org/wiki/palmo_a_palmo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,palo de agua,,,palo de agua,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/palo_de_agua,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pan comido,,,pan comido,cultural_reference,Wiktionary,Wiktionary contributors,,,,"cinch, a piece of cake, a cakewalk, a breeze, a slam dunk, a no-brainer, duck soup, a walk in the park, a walkover, a picnic",,,,B1,common,0.70,https://en.wiktionary.org/wiki/pan_comido,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pan de cada día,,,pan de cada día,cultural_reference,Wiktionary,Wiktionary contributors,,,,daily bread,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pan_de_cada_d%C3%ADa,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pan de Dios,,,pan de Dios,cultural_reference,Wiktionary,Wiktionary contributors,,,,a godsend,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pan_de_Dios,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pantalla grande,,,pantalla grande,cultural_reference,Wiktionary,Wiktionary contributors,,,,"silver screen, big screen",,,,B1,common,0.70,https://en.wiktionary.org/wiki/pantalla_grande,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,paño de lágrimas,,,paño de lágrimas,cultural_reference,Wiktionary,Wiktionary contributors,,,,shoulder to cry on,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pa%C3%B1o_de_l%C3%A1grimas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,papel mojado,,,papel mojado,cultural_reference,Wiktionary,Wiktionary contributors,,,,"something useless, something that has no authority, lip service, ""not worth the paper it's written on""",,,,B1,common,0.70,https://en.wiktionary.org/wiki/papel_mojado,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para aburrir,,,para aburrir,cultural_reference,Wiktionary,Wiktionary contributors,,,,galore; a shedload,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_aburrir,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para andar por casa,,,para andar por casa,cultural_reference,Wiktionary,Wiktionary contributors,,,,quick-fix; shoddy,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_andar_por_casa,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para arriba y para abajo,,,para arriba y para abajo,cultural_reference,Wiktionary,Wiktionary contributors,,,,all over the place,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_arriba_y_para_abajo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para chuparse los dedos,,,para chuparse los dedos,cultural_reference,Wiktionary,Wiktionary contributors,,,,finger-lickin' good,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_chuparse_los_dedos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para colmo,,,para colmo,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to top it off, to top it all off, on top of that, to boot, to cap it all, to crown it all, in addition, on top of all that, moreover, besides",,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_colmo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para colmo de los males,,,para colmo de los males,cultural_reference,Wiktionary,Wiktionary contributors,,,,to make matters worse; to top it off,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_colmo_de_los_males,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para dar y tomar,,,para dar y tomar,cultural_reference,Wiktionary,Wiktionary contributors,,,,all over the place,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_dar_y_tomar,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para más datos,,,para más datos,cultural_reference,Wiktionary,Wiktionary contributors,,,,as a matter of fact; by the way; to be precise; to boot.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_m%C3%A1s_datos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para más escarnio,,,para más escarnio,cultural_reference,Wiktionary,Wiktionary contributors,,,,to make matters worse,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_m%C3%A1s_escarnio,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para más inri,,,para más inri,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to add insult to injury, to make matters worse, on top of that",,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_m%C3%A1s_inri,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para muestra basta un botón,,,para muestra basta un botón,cultural_reference,Wiktionary,Wiktionary contributors,,,,for example; for instance; case in point,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_muestra_basta_un_bot%C3%B3n,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para parar un tren,,,para parar un tren,cultural_reference,Wiktionary,Wiktionary contributors,,,,"in great quantity, coming out of one's ears",,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_parar_un_tren,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para rato,,,para rato,cultural_reference,Wiktionary,Wiktionary contributors,,,,for a while,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_rato,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para su coleto,,,para su coleto,cultural_reference,Wiktionary,Wiktionary contributors,,,,inwardly; to oneself,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_su_coleto,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para sus adentros,,,para sus adentros,cultural_reference,Wiktionary,Wiktionary contributors,,,,"inside, to oneself",,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_sus_adentros,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,para variar,,,para variar,cultural_reference,Wiktionary,Wiktionary contributors,,,,for a change,,,,B1,common,0.70,https://en.wiktionary.org/wiki/para_variar,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,parar bola,,,parar bola,cultural_reference,Wiktionary,Wiktionary contributors,,,,to pay attention to (someone).,,,,B1,common,0.70,https://en.wiktionary.org/wiki/parar_bola,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,parar bolas,,,parar bolas,cultural_reference,Wiktionary,Wiktionary contributors,,,,to pay attention to (someone).,,,,B1,common,0.70,https://en.wiktionary.org/wiki/parar_bolas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,parar el carro,,,parar el carro,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to rein in, to pull up, to put an end to something (stop somebody doing something by reprimanding)",,,,B1,common,0.70,https://en.wiktionary.org/wiki/parar_el_carro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,parar en mal,,,parar en mal,cultural_reference,Wiktionary,Wiktionary contributors,,,,to come to a sticky end,,,,B1,common,0.70,https://en.wiktionary.org/wiki/parar_en_mal,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,parar la oreja,,,parar la oreja,cultural_reference,Wiktionary,Wiktionary contributors,,,,to perk up one's ears,,,,B1,common,0.70,https://en.wiktionary.org/wiki/parar_la_oreja,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,parar los pies,,,parar los pies,cultural_reference,Wiktionary,Wiktionary contributors,,,,to stop (someone) in their tracks,,,,B1,common,0.70,https://en.wiktionary.org/wiki/parar_los_pies,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,paren las rotativas,,,paren las rotativas,cultural_reference,Wiktionary,Wiktionary contributors,,,,to stop the presses,,,,B1,common,0.70,https://en.wiktionary.org/wiki/paren_las_rotativas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,parir a medias,,,parir a medias,cultural_reference,Wiktionary,Wiktionary contributors,,,,to go Dutch; go fifty-fifty; go halves,,,,B1,common,0.70,https://en.wiktionary.org/wiki/parir_a_medias,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,parirla,,,parirla,cultural_reference,Wiktionary,Wiktionary contributors,,,,to put one's foot in it,,,,B1,common,0.70,https://en.wiktionary.org/wiki/parirla,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,partes pudendas,,,partes pudendas,cultural_reference,Wiktionary,Wiktionary contributors,,,,private parts,,,,B1,common,0.70,https://en.wiktionary.org/wiki/partes_pudendas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,partir el lomo,,,partir el lomo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to bust one's chops,,,,B1,common,0.70,https://en.wiktionary.org/wiki/partir_el_lomo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,partir la diferencia,,,partir la diferencia,cultural_reference,Wiktionary,Wiktionary contributors,,,,to split the difference,,,,B1,common,0.70,https://en.wiktionary.org/wiki/partir_la_diferencia,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,partir la pana,,,partir la pana,cultural_reference,Wiktionary,Wiktionary contributors,,,,to make it; to be successful,,,,B1,common,0.70,https://en.wiktionary.org/wiki/partir_la_pana,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,partir peras,,,partir peras,cultural_reference,Wiktionary,Wiktionary contributors,,,,to break up; split up,,,,B1,common,0.70,https://en.wiktionary.org/wiki/partir_peras,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,partirse de risa,,,partirse de risa,cultural_reference,Wiktionary,Wiktionary contributors,,,,to laugh one's head off,,,,B1,common,0.70,https://en.wiktionary.org/wiki/partirse_de_risa,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,partirse los codos,,,partirse los codos,cultural_reference,Wiktionary,Wiktionary contributors,,,,to slog one's guts out; to work one's ass off,,,,B1,common,0.70,https://en.wiktionary.org/wiki/partirse_los_codos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar a mayores,,,pasar a mayores,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to get worse, to worsen",,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_a_mayores,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar a mejor vida,,,pasar a mejor vida,cultural_reference,Wiktionary,Wiktionary contributors,,,,to pass away,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_a_mejor_vida,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar a un segundo plano,,,pasar a un segundo plano,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to take a back seat, to play second fiddle, to be on the back burner, to fade into the background",,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_a_un_segundo_plano,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar apuros,,,pasar apuros,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have a hard time,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_apuros,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar de castaño oscuro,,,pasar de castaño oscuro,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be beyond a joke; to go too far,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_de_casta%C3%B1o_oscuro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar el rato,,,pasar el rato,cultural_reference,Wiktionary,Wiktionary contributors,,,,to kill time; to hang out,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_el_rato,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar el rodillo,,,pasar el rodillo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to steamroller; to storm,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_el_rodillo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar factura,,,pasar factura,cultural_reference,Wiktionary,Wiktionary contributors,,,,to take its toll (on),,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_factura,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar la bola,,,pasar la bola,cultural_reference,Wiktionary,Wiktionary contributors,,,,to pass the buck,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_la_bola,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar la gorra,,,pasar la gorra,cultural_reference,Wiktionary,Wiktionary contributors,,,,to pass round the hat,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_la_gorra,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar las de Caín,,,pasar las de Caín,cultural_reference,Wiktionary,Wiktionary contributors,,,,to go through hell,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_las_de_Ca%C3%ADn,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar las de Quico y Caco,,,pasar las de Quico y Caco,cultural_reference,Wiktionary,Wiktionary contributors,,,,to go through hell,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_las_de_Quico_y_Caco,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar lista,,,pasar lista,cultural_reference,Wiktionary,Wiktionary contributors,,,,to call roll,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_lista,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar página,,,pasar página,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to turn the page, turn over a new leaf",,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_p%C3%A1gina,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar por alto,,,pasar por alto,cultural_reference,Wiktionary,Wiktionary contributors,,,,to overlook,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_por_alto,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar por el aro,,,pasar por el aro,cultural_reference,Wiktionary,Wiktionary contributors,,,,to jump through hoops; to fall in line,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_por_el_aro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar por la piedra,,,pasar por la piedra,cultural_reference,Wiktionary,Wiktionary contributors,,,,to humiliate,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_por_la_piedra,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar por las horcas caudinas,,,pasar por las horcas caudinas,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to face the music, bite the bullet",,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_por_las_horcas_caudinas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasar revista,,,pasar revista,cultural_reference,Wiktionary,Wiktionary contributors,,,,to do the rounds,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasar_revista,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasarlas canutas,,,pasarlas canutas,cultural_reference,Wiktionary,Wiktionary contributors,,,,have a bad time about it,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasarlas_canutas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasarlas moradas,,,pasarlas moradas,cultural_reference,Wiktionary,Wiktionary contributors,,,,have a bad time about it,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasarlas_moradas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasarlas negras,,,pasarlas negras,cultural_reference,Wiktionary,Wiktionary contributors,,,,have a bad time about it,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasarlas_negras,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasarlas putas,,,pasarlas putas,cultural_reference,Wiktionary,Wiktionary contributors,,,,have a bad time about it,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasarlas_putas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasarlo,,,pasarlo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to enjoy (oneself in a certain way),,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasarlo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasarlo bien,,,pasarlo bien,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have a good time,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasarlo_bien,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasarlo bomba,,,pasarlo bomba,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have a whale of a time; to have a blast,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasarlo_bomba,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasarlo en grande,,,pasarlo en grande,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have a whale of a time,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasarlo_en_grande,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasarlo pipa,,,pasarlo pipa,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have a whale of a time,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasarlo_pipa,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasarlo teta,,,pasarlo teta,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have a whale of a time,,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasarlo_teta,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,pasarse de la raya,,,pasarse de la raya,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to cross the line, step out of line, go too far",,,,B1,common,0.70,https://en.wiktionary.org/wiki/pasarse_de_la_raya,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
